"","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","para","sig"
"403",0.0108171995305112,0.00413398749292111,0.261456325925598,-0.567675996709516,-0.137175351155317,0.031074168393234,0.178214346020032,0.485496503830907,4000,1.00095263797368,"mu3[2]","nonsig"
"404",-0.315515248617858,0.00625421820815916,0.3955514904296,-1.20637502403578,-0.563614891117605,-0.26605259440226,-0.0366228886843167,0.356397086856758,4000,0.999390339904715,"mu3[3]","nonsig"
"405",-1.64551314768227,0.00624584961072669,0.395022213855448,-2.44359310567984,-1.91063775592075,-1.65089218789185,-1.36453360149006,-0.904858554757195,4000,0.999916189354926,"mu3[4]","sig"
"406",0.0976236372425195,0.0108237023397554,0.346557607259789,-0.694691421228276,-0.108226236885786,0.137476260335259,0.334763653005682,0.689040826505965,1025.17779813288,1.00214940437226,"mu3[5]","nonsig"
"407",-1.58164393541215,0.00633503533078103,0.400662814058125,-2.36648800580658,-1.85102199827119,-1.58445872713611,-1.3143448007284,-0.806096862523652,4000,1.00058039548967,"mu3[6]","sig"
"408",-0.364017089461518,0.00510883504884382,0.323111098888881,-1.05273248162893,-0.569157142228229,-0.32674846380824,-0.131992630809663,0.178761647612856,4000,1.00019383605963,"mu3[7]","nonsig"
"409",-0.550083797028855,0.00489384293034706,0.30951380342019,-1.22016714393774,-0.747772516136479,-0.522547804615883,-0.318382400047747,-0.0280025327677492,4000,1.00150881317113,"mu3[8]","sig"
"410",-1.10536584736875,0.00541516696767951,0.342485230559493,-1.82642122803537,-1.32893453244145,-1.08416454038262,-0.863757990443615,-0.484377425468858,4000,0.999239350462804,"mu3[9]","sig"
"411",-0.130926567005901,0.00446794935769311,0.282577928811932,-0.763264909169613,-0.302857693356326,-0.103667632038581,0.0664624765924306,0.374232003983524,4000,1.0011304110235,"mu3[10]","nonsig"
"412",-0.060936305211091,0.00857889884780431,0.271862809575558,-0.609901825954211,-0.230161329785971,-0.0622642327203551,0.112325696114562,0.474190198107089,1004.23766794255,1.00235304440809,"mu3[11]","nonsig"
"413",-0.077154919596232,0.00438413416898973,0.277276990835542,-0.683897431924724,-0.249742899647227,-0.0384010982040734,0.118603375245325,0.382683604552309,4000,1.00113240321253,"mu3[12]","nonsig"
